matrix, M, N, nz, type, avgTime, avgGFlops, nThreads
olafu, 16146, 16146, 1015156, HLL, 0.102543, 19.799586, 28
olafu, 16146, 16146, 1015156, CSR, 0.068223, 29.759991, 29
olafu, 16146, 16146, 1015156, HLL, 0.096927, 20.946715, 29
olafu, 16146, 16146, 1015156, CSR, 0.066634, 30.469669, 30
olafu, 16146, 16146, 1015156, HLL, 0.102115, 19.882670, 30
olafu, 16146, 16146, 1015156, CSR, 0.066230, 30.655396, 31
olafu, 16146, 16146, 1015156, HLL, 0.099127, 20.481976, 31
olafu, 16146, 16146, 1015156, CSR, 0.064693, 31.383743, 32
olafu, 16146, 16146, 1015156, HLL, 0.098108, 20.694695, 32
olafu, 16146, 16146, 1015156, CSR, 0.063901, 31.772647, 33
olafu, 16146, 16146, 1015156, HLL, 0.098031, 20.710999, 33
olafu, 16146, 16146, 1015156, CSR, 0.059416, 34.171290, 34
olafu, 16146, 16146, 1015156, HLL, 0.091703, 22.140172, 34
olafu, 16146, 16146, 1015156, CSR, 0.067370, 30.136544, 35
olafu, 16146, 16146, 1015156, HLL, 0.094940, 21.385248, 35
olafu, 16146, 16146, 1015156, CSR, 0.059390, 34.185932, 36
olafu, 16146, 16146, 1015156, HLL, 0.096571, 21.024023, 36
olafu, 16146, 16146, 1015156, CSR, 0.057723, 35.173546, 37
olafu, 16146, 16146, 1015156, HLL, 0.091181, 22.266878, 37
olafu, 16146, 16146, 1015156, CSR, 0.057689, 35.193960, 38
olafu, 16146, 16146, 1015156, HLL, 0.097735, 20.773659, 38
olafu, 16146, 16146, 1015156, CSR, 0.058499, 34.707070, 39
olafu, 16146, 16146, 1015156, HLL, 0.098140, 20.687895, 39
olafu, 16146, 16146, 1015156, CSR, 0.056942, 35.655678, 40
olafu, 16146, 16146, 1015156, HLL, 0.104684, 19.394659, 40
Cube_Coup_dt0, 2164760, 2164760, 127206144, serial, 145.516964, 1.748334, 1
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 145.887933, 1.743888, 1
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 170.850994, 1.489089, 1
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 78.082027, 3.258270, 2
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 91.342048, 2.785270, 2
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 67.499629, 3.769092, 3
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 76.592254, 3.321645, 3
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 39.486933, 6.442949, 4
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 76.627224, 3.320129, 4
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 43.614233, 5.833240, 5
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 71.953274, 3.535799, 5
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 37.696153, 6.749025, 6
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.388410, 3.775312, 6
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 31.438040, 8.092498, 7
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.461767, 3.716122, 7
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 32.062900, 7.934787, 8
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 63.449288, 4.009695, 8
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 32.044253, 7.939405, 9
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.447736, 3.716884, 9
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 32.655407, 7.790817, 10
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 64.226940, 3.961146, 10
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 32.431251, 7.844665, 11
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 65.009365, 3.913471, 11
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 31.398891, 8.102588, 12
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.016884, 3.796242, 12
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 32.080552, 7.930421, 13
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 65.026933, 3.912414, 13
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 31.927834, 7.968354, 14
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.249310, 3.783121, 14
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 33.615026, 7.568410, 15
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.416677, 3.665002, 15
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 33.591607, 7.573686, 16
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.638769, 3.761338, 16
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 34.280418, 7.421505, 17
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.723229, 3.756647, 17
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 33.879685, 7.509287, 18
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.000445, 3.687111, 18
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.577364, 7.150959, 19
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.319672, 3.723851, 19
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 36.891574, 6.896217, 20
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.887966, 3.693131, 20
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 38.151490, 6.668476, 21
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.023575, 3.685875, 21
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 38.322241, 6.638763, 22
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.297941, 3.725036, 22
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 37.666276, 6.754379, 23
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.124212, 3.680509, 23
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 36.715491, 6.929290, 24
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.661528, 3.652120, 24
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 36.592945, 6.952496, 25
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.554462, 3.657742, 25
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 36.519976, 6.966387, 26
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 72.472730, 3.510455, 26
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.972738, 7.072364, 27
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 70.487917, 3.609304, 27
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.672167, 7.131955, 28
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 71.883196, 3.539246, 28
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.763148, 7.113811, 29
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 68.500976, 3.713995, 29
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.844215, 7.097723, 30
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 72.700184, 3.499472, 30
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.792069, 7.108063, 31
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 70.751006, 3.595882, 31
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.637845, 7.138824, 32
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 70.180662, 3.625105, 32
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.479899, 7.170604, 33
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 70.922653, 3.587179, 33
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.487817, 7.169004, 34
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.844935, 3.642530, 34
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.575168, 7.151401, 35
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 67.640529, 3.761240, 35
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.820060, 7.102509, 36
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.980574, 3.635470, 36
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.668549, 7.132678, 37
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 71.188241, 3.573797, 37
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.894542, 7.087771, 38
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.643167, 3.653083, 38
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 35.743804, 7.117661, 39
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.796425, 3.645062, 39
Cube_Coup_dt0, 2164760, 2164760, 127206144, CSR, 36.071290, 7.053041, 40
Cube_Coup_dt0, 2164760, 2164760, 127206144, HLL, 69.843275, 3.642617, 40
ML_Laplace, 377002, 377002, 27689972, serial, 31.700476, 1.746975, 1
ML_Laplace, 377002, 377002, 27689972, CSR, 31.736401, 1.744998, 1
ML_Laplace, 377002, 377002, 27689972, HLL, 36.231923, 1.528485, 1
ML_Laplace, 377002, 377002, 27689972, CSR, 16.424347, 3.371820, 2
ML_Laplace, 377002, 377002, 27689972, HLL, 18.535325, 2.987805, 2
ML_Laplace, 377002, 377002, 27689972, CSR, 13.066746, 4.238235, 3
ML_Laplace, 377002, 377002, 27689972, HLL, 16.434062, 3.369827, 3
ML_Laplace, 377002, 377002, 27689972, CSR, 11.678308, 4.742121, 4
ML_Laplace, 377002, 377002, 27689972, HLL, 12.893833, 4.295072, 4
ML_Laplace, 377002, 377002, 27689972, CSR, 10.736127, 5.158280, 5
ML_Laplace, 377002, 377002, 27689972, HLL, 14.476054, 3.825624, 5
ML_Laplace, 377002, 377002, 27689972, CSR, 10.088662, 5.489325, 6
ML_Laplace, 377002, 377002, 27689972, HLL, 14.553433, 3.805284, 6
ML_Laplace, 377002, 377002, 27689972, CSR, 9.811166, 5.644583, 7
ML_Laplace, 377002, 377002, 27689972, HLL, 14.636196, 3.783766, 7
ML_Laplace, 377002, 377002, 27689972, CSR, 9.552338, 5.797528, 8
ML_Laplace, 377002, 377002, 27689972, HLL, 14.267355, 3.881585, 8
ML_Laplace, 377002, 377002, 27689972, CSR, 9.378868, 5.904758, 9
ML_Laplace, 377002, 377002, 27689972, HLL, 13.363304, 4.144181, 9
ML_Laplace, 377002, 377002, 27689972, CSR, 5.873806, 9.428289, 10
ML_Laplace, 377002, 377002, 27689972, HLL, 13.268582, 4.173765, 10
ML_Laplace, 377002, 377002, 27689972, CSR, 6.035144, 9.176242, 11
ML_Laplace, 377002, 377002, 27689972, HLL, 13.411426, 4.129311, 11
ML_Laplace, 377002, 377002, 27689972, CSR, 5.821508, 9.512989, 12
ML_Laplace, 377002, 377002, 27689972, HLL, 13.487561, 4.106001, 12
ML_Laplace, 377002, 377002, 27689972, CSR, 5.810294, 9.531349, 13
ML_Laplace, 377002, 377002, 27689972, HLL, 13.391616, 4.135419, 13
ML_Laplace, 377002, 377002, 27689972, CSR, 5.476224, 10.112798, 14
ML_Laplace, 377002, 377002, 27689972, HLL, 14.267080, 3.881659, 14
ML_Laplace, 377002, 377002, 27689972, CSR, 6.321117, 8.761101, 15
ML_Laplace, 377002, 377002, 27689972, HLL, 13.705784, 4.040626, 15
ML_Laplace, 377002, 377002, 27689972, CSR, 6.260893, 8.845374, 16
ML_Laplace, 377002, 377002, 27689972, HLL, 13.571434, 4.080626, 16
ML_Laplace, 377002, 377002, 27689972, CSR, 6.242306, 8.871712, 17
ML_Laplace, 377002, 377002, 27689972, HLL, 13.832022, 4.003749, 17
ML_Laplace, 377002, 377002, 27689972, CSR, 6.286656, 8.809126, 18
ML_Laplace, 377002, 377002, 27689972, HLL, 13.323433, 4.156582, 18
ML_Laplace, 377002, 377002, 27689972, CSR, 6.279403, 8.819301, 19
ML_Laplace, 377002, 377002, 27689972, HLL, 13.239842, 4.182825, 19
ML_Laplace, 377002, 377002, 27689972, CSR, 6.904032, 8.021391, 20
ML_Laplace, 377002, 377002, 27689972, HLL, 13.436912, 4.121478, 20
ML_Laplace, 377002, 377002, 27689972, CSR, 7.092282, 7.808480, 21
ML_Laplace, 377002, 377002, 27689972, HLL, 13.974348, 3.962972, 21
ML_Laplace, 377002, 377002, 27689972, CSR, 7.310121, 7.575790, 22
ML_Laplace, 377002, 377002, 27689972, HLL, 13.691723, 4.044775, 22
ML_Laplace, 377002, 377002, 27689972, CSR, 7.030534, 7.877061, 23
ML_Laplace, 377002, 377002, 27689972, HLL, 14.047915, 3.942218, 23
ML_Laplace, 377002, 377002, 27689972, CSR, 6.996869, 7.914961, 24
ML_Laplace, 377002, 377002, 27689972, HLL, 13.948619, 3.970282, 24
ML_Laplace, 377002, 377002, 27689972, CSR, 6.994050, 7.918151, 25
ML_Laplace, 377002, 377002, 27689972, HLL, 13.919235, 3.978663, 25
ML_Laplace, 377002, 377002, 27689972, CSR, 7.180790, 7.712236, 26
ML_Laplace, 377002, 377002, 27689972, HLL, 13.763436, 4.023700, 26
ML_Laplace, 377002, 377002, 27689972, CSR, 6.990677, 7.921971, 27
ML_Laplace, 377002, 377002, 27689972, HLL, 13.860119, 3.995633, 27
ML_Laplace, 377002, 377002, 27689972, CSR, 7.371724, 7.512482, 28
ML_Laplace, 377002, 377002, 27689972, HLL, 13.937500, 3.973449, 28
ML_Laplace, 377002, 377002, 27689972, CSR, 7.294170, 7.592357, 29
ML_Laplace, 377002, 377002, 27689972, HLL, 13.531683, 4.092613, 29
ML_Laplace, 377002, 377002, 27689972, CSR, 7.359123, 7.525346, 30
ML_Laplace, 377002, 377002, 27689972, HLL, 14.035001, 3.945845, 30
ML_Laplace, 377002, 377002, 27689972, CSR, 7.394114, 7.489733, 31
ML_Laplace, 377002, 377002, 27689972, HLL, 14.032510, 3.946546, 31
ML_Laplace, 377002, 377002, 27689972, CSR, 7.333904, 7.551223, 32
ML_Laplace, 377002, 377002, 27689972, HLL, 13.932303, 3.974931, 32
ML_Laplace, 377002, 377002, 27689972, CSR, 7.393744, 7.490109, 33
ML_Laplace, 377002, 377002, 27689972, HLL, 13.839324, 4.001636, 33
ML_Laplace, 377002, 377002, 27689972, CSR, 7.315468, 7.570253, 34
ML_Laplace, 377002, 377002, 27689972, HLL, 13.752262, 4.026970, 34
ML_Laplace, 377002, 377002, 27689972, CSR, 7.240951, 7.648159, 35
ML_Laplace, 377002, 377002, 27689972, HLL, 13.550485, 4.086934, 35
ML_Laplace, 377002, 377002, 27689972, CSR, 7.258244, 7.629937, 36
ML_Laplace, 377002, 377002, 27689972, HLL, 13.512005, 4.098573, 36
ML_Laplace, 377002, 377002, 27689972, CSR, 7.281044, 7.606045, 37
ML_Laplace, 377002, 377002, 27689972, HLL, 13.729917, 4.033524, 37
ML_Laplace, 377002, 377002, 27689972, CSR, 7.289150, 7.597586, 38
ML_Laplace, 377002, 377002, 27689972, HLL, 13.966101, 3.965312, 38
ML_Laplace, 377002, 377002, 27689972, CSR, 7.382135, 7.501887, 39
ML_Laplace, 377002, 377002, 27689972, HLL, 13.835075, 4.002865, 39
ML_Laplace, 377002, 377002, 27689972, CSR, 7.434953, 7.448593, 40
ML_Laplace, 377002, 377002, 27689972, HLL, 14.111883, 3.924348, 40
bcsstk17, 10974, 10974, 428650, serial, 0.426699, 2.009142, 1
bcsstk17, 10974, 10974, 428650, CSR, 0.415565, 2.062975, 1
bcsstk17, 10974, 10974, 428650, HLL, 0.652599, 1.313670, 1
bcsstk17, 10974, 10974, 428650, CSR, 0.223408, 3.837371, 2
bcsstk17, 10974, 10974, 428650, HLL, 0.341439, 2.510843, 2
bcsstk17, 10974, 10974, 428650, CSR, 0.145076, 5.909317, 3
bcsstk17, 10974, 10974, 428650, HLL, 0.228298, 3.755175, 3
bcsstk17, 10974, 10974, 428650, CSR, 0.118058, 7.261709, 4
bcsstk17, 10974, 10974, 428650, HLL, 0.177488, 4.830177, 4
bcsstk17, 10974, 10974, 428650, CSR, 0.097484, 8.794303, 5
bcsstk17, 10974, 10974, 428650, HLL, 0.141862, 6.043216, 5
bcsstk17, 10974, 10974, 428650, CSR, 0.080068, 10.707216, 6
bcsstk17, 10974, 10974, 428650, HLL, 0.120979, 7.086344, 6
bcsstk17, 10974, 10974, 428650, CSR, 0.069652, 12.308261, 7
bcsstk17, 10974, 10974, 428650, HLL, 0.107063, 8.007421, 7
bcsstk17, 10974, 10974, 428650, CSR, 0.061418, 13.958544, 8
bcsstk17, 10974, 10974, 428650, HLL, 0.096198, 8.911803, 8
bcsstk17, 10974, 10974, 428650, CSR, 0.055545, 15.434466, 9
bcsstk17, 10974, 10974, 428650, HLL, 0.085665, 10.007603, 9
bcsstk17, 10974, 10974, 428650, CSR, 0.052777, 16.243925, 10
bcsstk17, 10974, 10974, 428650, HLL, 0.080675, 10.626625, 10
bcsstk17, 10974, 10974, 428650, CSR, 0.049009, 17.492809, 11
bcsstk17, 10974, 10974, 428650, HLL, 0.076117, 11.262853, 11
bcsstk17, 10974, 10974, 428650, CSR, 0.045627, 18.789464, 12
bcsstk17, 10974, 10974, 428650, HLL, 0.072772, 11.780594, 12
bcsstk17, 10974, 10974, 428650, CSR, 0.043883, 19.535868, 13
bcsstk17, 10974, 10974, 428650, HLL, 0.068374, 12.538349, 13
bcsstk17, 10974, 10974, 428650, CSR, 0.041042, 20.888577, 14
bcsstk17, 10974, 10974, 428650, HLL, 0.062324, 13.755527, 14
bcsstk17, 10974, 10974, 428650, CSR, 0.038416, 22.316299, 15
bcsstk17, 10974, 10974, 428650, HLL, 0.060074, 14.270615, 15
bcsstk17, 10974, 10974, 428650, CSR, 0.035599, 24.082159, 16
bcsstk17, 10974, 10974, 428650, HLL, 0.057395, 14.936729, 16
bcsstk17, 10974, 10974, 428650, CSR, 0.034479, 24.864306, 17
bcsstk17, 10974, 10974, 428650, HLL, 0.054724, 15.665866, 17
bcsstk17, 10974, 10974, 428650, CSR, 0.033277, 25.762417, 18
bcsstk17, 10974, 10974, 428650, HLL, 0.055370, 15.483038, 18
bcsstk17, 10974, 10974, 428650, CSR, 0.032074, 26.728481, 19
bcsstk17, 10974, 10974, 428650, HLL, 0.054321, 15.782111, 19
bcsstk17, 10974, 10974, 428650, CSR, 0.031257, 27.427782, 20
bcsstk17, 10974, 10974, 428650, HLL, 0.052645, 16.284508, 20
bcsstk17, 10974, 10974, 428650, CSR, 0.041873, 20.473650, 21
bcsstk17, 10974, 10974, 428650, HLL, 0.056341, 15.216376, 21
bcsstk17, 10974, 10974, 428650, CSR, 0.041108, 20.855060, 22
bcsstk17, 10974, 10974, 428650, HLL, 0.060205, 14.239599, 22
bcsstk17, 10974, 10974, 428650, CSR, 0.040849, 20.987303, 23
bcsstk17, 10974, 10974, 428650, HLL, 0.060088, 14.267424, 23
bcsstk17, 10974, 10974, 428650, CSR, 0.039693, 21.598411, 24
bcsstk17, 10974, 10974, 428650, HLL, 0.057951, 14.793476, 24
bcsstk17, 10974, 10974, 428650, CSR, 0.038622, 22.196943, 25
bcsstk17, 10974, 10974, 428650, HLL, 0.059743, 14.349873, 25
bcsstk17, 10974, 10974, 428650, CSR, 0.037821, 22.667477, 26
bcsstk17, 10974, 10974, 428650, HLL, 0.058155, 14.741740, 26
bcsstk17, 10974, 10974, 428650, CSR, 0.035812, 23.938587, 27
bcsstk17, 10974, 10974, 428650, HLL, 0.055978, 15.314937, 27
bcsstk17, 10974, 10974, 428650, CSR, 0.035832, 23.925350, 28
bcsstk17, 10974, 10974, 428650, HLL, 0.054765, 15.654211, 28
bcsstk17, 10974, 10974, 428650, CSR, 0.036573, 23.440482, 29
bcsstk17, 10974, 10974, 428650, HLL, 0.057350, 14.948596, 29
bcsstk17, 10974, 10974, 428650, CSR, 0.033849, 25.327371, 30
bcsstk17, 10974, 10974, 428650, HLL, 0.055263, 15.513221, 30
bcsstk17, 10974, 10974, 428650, CSR, 0.033283, 25.757930, 31
bcsstk17, 10974, 10974, 428650, HLL, 0.054517, 15.725366, 31
bcsstk17, 10974, 10974, 428650, CSR, 0.032027, 26.768218, 32
bcsstk17, 10974, 10974, 428650, HLL, 0.055460, 15.457870, 32
bcsstk17, 10974, 10974, 428650, CSR, 0.032857, 26.091509, 33
bcsstk17, 10974, 10974, 428650, HLL, 0.053691, 15.967349, 33
bcsstk17, 10974, 10974, 428650, CSR, 0.033081, 25.915089, 34
bcsstk17, 10974, 10974, 428650, HLL, 0.060060, 14.274067, 34
bcsstk17, 10974, 10974, 428650, CSR, 0.033589, 25.523052, 35
bcsstk17, 10974, 10974, 428650, HLL, 0.059558, 14.394398, 35
bcsstk17, 10974, 10974, 428650, CSR, 0.031410, 27.294244, 36
bcsstk17, 10974, 10974, 428650, HLL, 0.054831, 15.635279, 36
bcsstk17, 10974, 10974, 428650, CSR, 0.033698, 25.440733, 37
bcsstk17, 10974, 10974, 428650, HLL, 0.059727, 14.353738, 37
bcsstk17, 10974, 10974, 428650, CSR, 0.031171, 27.503462, 38
bcsstk17, 10974, 10974, 428650, HLL, 0.055357, 15.486698, 38
bcsstk17, 10974, 10974, 428650, CSR, 0.034824, 24.618053, 39
bcsstk17, 10974, 10974, 428650, HLL, 0.056793, 15.095274, 39
bcsstk17, 10974, 10974, 428650, CSR, 0.030431, 28.172113, 40
bcsstk17, 10974, 10974, 428650, HLL, 0.055644, 15.406831, 40
mac_econ_fwd500, 206500, 206500, 1273389, serial, 1.583298, 1.608527, 1
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 1.607943, 1.583873, 1
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 7.544219, 0.337580, 1
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.802035, 3.175395, 2
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 3.941542, 0.646138, 2
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.487563, 5.223486, 3
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 3.251631, 0.783231, 3
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.341212, 7.463921, 4
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 2.630188, 0.968287, 4
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.285623, 8.916569, 5
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 2.400211, 1.061064, 5
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.230710, 11.038889, 6
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 2.095913, 1.215116, 6
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.200393, 12.708924, 7
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 2.040615, 1.248044, 7
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.175782, 14.488265, 8
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.976117, 1.288779, 8
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.157301, 16.190434, 9
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 2.014121, 1.264461, 9
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.142281, 17.899616, 10
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.923411, 1.324094, 10
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.131446, 19.375030, 11
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.883513, 1.352143, 11
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.150034, 16.974641, 12
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.924323, 1.323467, 12
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.111939, 22.751483, 13
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.850105, 1.376558, 13
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.103384, 24.634238, 14
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.765289, 1.442698, 14
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.100973, 25.222304, 15
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.096580, 2.322474, 15
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.095008, 26.805995, 16
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.106227, 2.302221, 16
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.087260, 29.186005, 17
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.128476, 2.256830, 17
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.137326, 18.545452, 18
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.344931, 1.893613, 18
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.131054, 19.433013, 19
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.298985, 1.960591, 19
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.125114, 20.355741, 20
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.252473, 2.033399, 20
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.119507, 21.310654, 21
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.256763, 2.026459, 21
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.113319, 22.474321, 22
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.267316, 2.009584, 22
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.111130, 22.917044, 23
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.246054, 2.043874, 23
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.106643, 23.881389, 24
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.233087, 2.065367, 24
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.105174, 24.214906, 25
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.232305, 2.066678, 25
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.106331, 23.951383, 26
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.211317, 2.102487, 26
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.124390, 20.474214, 27
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.206762, 2.110422, 27
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.138546, 18.382243, 28
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.189071, 2.141822, 28
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.104402, 24.393957, 29
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.165422, 2.185284, 29
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.097899, 26.014243, 30
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.169043, 2.178516, 30
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.090561, 28.122291, 31
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.162098, 2.191535, 31
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.084512, 30.135086, 32
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.160265, 2.194998, 32
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.080512, 31.632288, 33
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.146710, 2.220943, 33
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.085462, 29.800284, 34
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.125461, 2.262876, 34
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.077880, 32.701334, 35
