matrix, nz, time_serial, speedup_csr, speedup_hll, nThreads
cage4, 49, 0.000070, 0.205372, 0.160062, 1
cage4, 49, 0.000070, 0.066631, 0.049519, 2
cage4, 49, 0.000070, 0.019890, 0.020738, 3
cage4, 49, 0.000070, 0.021094, 0.015141, 4
cage4, 49, 0.000070, 0.013711, 0.014075, 5
cage4, 49, 0.000070, 0.015629, 0.011827, 6
cage4, 49, 0.000070, 0.016859, 0.012475, 7
cage4, 49, 0.000070, 0.016613, 0.011922, 8
cage4, 49, 0.000070, 0.013601, 0.009824, 9
cage4, 49, 0.000070, 0.014621, 0.008581, 10
cage4, 49, 0.000070, 0.010932, 0.009273, 11
cage4, 49, 0.000070, 0.013965, 0.008393, 12
cage4, 49, 0.000070, 0.012495, 0.008863, 13
cage4, 49, 0.000070, 0.009071, 0.007308, 14
cage4, 49, 0.000070, 0.009129, 0.006323, 15
cage4, 49, 0.000070, 0.009845, 0.008469, 16
cage4, 49, 0.000070, 0.010500, 0.007535, 17
cage4, 49, 0.000070, 0.010435, 0.008078, 18
cage4, 49, 0.000070, 0.009808, 0.006964, 19
cage4, 49, 0.000070, 0.009485, 0.007422, 20
cage4, 49, 0.000070, 0.008902, 0.006271, 21
cage4, 49, 0.000070, 0.006817, 0.005591, 22
cage4, 49, 0.000070, 0.008914, 0.007256, 23
cage4, 49, 0.000070, 0.008249, 0.006949, 24
cage4, 49, 0.000070, 0.006196, 0.005304, 25
cage4, 49, 0.000070, 0.007898, 0.006154, 26
cage4, 49, 0.000070, 0.007923, 0.006082, 27
cage4, 49, 0.000070, 0.007712, 0.006222, 28
cage4, 49, 0.000070, 0.007942, 0.006353, 29
cage4, 49, 0.000070, 0.005738, 0.003132, 30
cage4, 49, 0.000070, 0.005839, 0.004756, 31
cage4, 49, 0.000070, 0.007647, 0.006072, 32
cage4, 49, 0.000070, 0.005710, 0.004862, 33
cage4, 49, 0.000070, 0.006803, 0.005283, 34
cage4, 49, 0.000070, 0.006330, 0.005964, 35
cage4, 49, 0.000070, 0.006185, 0.005394, 36
cage4, 49, 0.000070, 0.005357, 0.004588, 37
cage4, 49, 0.000070, 0.006216, 0.002495, 38
cage4, 49, 0.000070, 0.006196, 0.005474, 39
cage4, 49, 0.000070, 0.006019, 0.005170, 40
mhda416, 8562, 0.009048, 0.961351, 0.464367, 1
mhda416, 8562, 0.009048, 1.689472, 0.784951, 2
mhda416, 8562, 0.009048, 1.182930, 0.843680, 3
mhda416, 8562, 0.009048, 1.869184, 1.029038, 4
mhda416, 8562, 0.009048, 2.085573, 1.040319, 5
mhda416, 8562, 0.009048, 1.755830, 1.111661, 6
mhda416, 8562, 0.009048, 1.795002, 0.920174, 7
mhda416, 8562, 0.009048, 1.824019, 1.076154, 8
mhda416, 8562, 0.009048, 1.808350, 1.018127, 9
mhda416, 8562, 0.009048, 1.547682, 0.916494, 10
mhda416, 8562, 0.009048, 1.788278, 0.850151, 11
mhda416, 8562, 0.009048, 1.446897, 0.783630, 12
mhda416, 8562, 0.009048, 1.380876, 0.762455, 13
mhda416, 8562, 0.009048, 1.647444, 0.778933, 14
mhda416, 8562, 0.009048, 1.590027, 0.821684, 15
mhda416, 8562, 0.009048, 1.458255, 0.807283, 16
mhda416, 8562, 0.009048, 1.457703, 0.843704, 17
mhda416, 8562, 0.009048, 1.207610, 0.730364, 18
mhda416, 8562, 0.009048, 1.324818, 0.702741, 19
mhda416, 8562, 0.009048, 1.297422, 0.707219, 20
mhda416, 8562, 0.009048, 1.104386, 0.624579, 21
mhda416, 8562, 0.009048, 0.789713, 0.550027, 22
mhda416, 8562, 0.009048, 0.820144, 0.549221, 23
mhda416, 8562, 0.009048, 1.026830, 0.587107, 24
mhda416, 8562, 0.009048, 0.789236, 0.522020, 25
mhda416, 8562, 0.009048, 0.946073, 0.569688, 26
mhda416, 8562, 0.009048, 0.968648, 0.557973, 27
mhda416, 8562, 0.009048, 0.924892, 0.575580, 28
mhda416, 8562, 0.009048, 0.754447, 0.489582, 29
mhda416, 8562, 0.009048, 0.967047, 0.588522, 30
mhda416, 8562, 0.009048, 0.908959, 0.564629, 31
mhda416, 8562, 0.009048, 0.895260, 0.570770, 32
mhda416, 8562, 0.009048, 0.880557, 0.552616, 33
mhda416, 8562, 0.009048, 0.698356, 0.480754, 34
mhda416, 8562, 0.009048, 0.680631, 0.496664, 35
mhda416, 8562, 0.009048, 0.834842, 0.524601, 36
mhda416, 8562, 0.009048, 0.657924, 0.477915, 37
mhda416, 8562, 0.009048, 0.810369, 0.565536, 38
mhda416, 8562, 0.009048, 0.758778, 0.511941, 39
mhda416, 8562, 0.009048, 0.812079, 0.551684, 40
mcfe, 24382, 0.028184, 0.975290, 0.419244, 1
mcfe, 24382, 0.028184, 1.819327, 0.803868, 2
mcfe, 24382, 0.028184, 1.071571, 0.981196, 3
mcfe, 24382, 0.028184, 2.609030, 1.402379, 4
mcfe, 24382, 0.028184, 2.982477, 1.559442, 5
mcfe, 24382, 0.028184, 3.280472, 1.651959, 6
mcfe, 24382, 0.028184, 3.635999, 1.938357, 7
mcfe, 24382, 0.028184, 3.512403, 1.872104, 8
mcfe, 24382, 0.028184, 3.679522, 1.991439, 9
mcfe, 24382, 0.028184, 3.532410, 2.008689, 10
mcfe, 24382, 0.028184, 3.560934, 1.988566, 11
mcfe, 24382, 0.028184, 3.788484, 1.837800, 12
mcfe, 24382, 0.028184, 3.595959, 1.982691, 13
mcfe, 24382, 0.028184, 3.418402, 1.989688, 14
mcfe, 24382, 0.028184, 3.007598, 1.780857, 15
mcfe, 24382, 0.028184, 2.993815, 1.750849, 16
mcfe, 24382, 0.028184, 2.936776, 1.607182, 17
mcfe, 24382, 0.028184, 2.790221, 1.513724, 18
mcfe, 24382, 0.028184, 2.673741, 1.461031, 19
mcfe, 24382, 0.028184, 2.309950, 1.393299, 20
mcfe, 24382, 0.028184, 2.360950, 1.412630, 21
mcfe, 24382, 0.028184, 2.531212, 1.447372, 22
mcfe, 24382, 0.028184, 2.866489, 1.518132, 23
mcfe, 24382, 0.028184, 2.272044, 1.320053, 24
mcfe, 24382, 0.028184, 2.751984, 1.453116, 25
mcfe, 24382, 0.028184, 2.258121, 1.278346, 26
mcfe, 24382, 0.028184, 2.083806, 1.167510, 27
mcfe, 24382, 0.028184, 2.840958, 1.401671, 28
mcfe, 24382, 0.028184, 2.611896, 1.371480, 29
mcfe, 24382, 0.028184, 2.299699, 1.327230, 30
mcfe, 24382, 0.028184, 2.227042, 1.283571, 31
mcfe, 24382, 0.028184, 2.129531, 1.188950, 32
mcfe, 24382, 0.028184, 2.124686, 1.197718, 33
mcfe, 24382, 0.028184, 2.109414, 1.153758, 34
mcfe, 24382, 0.028184, 2.493602, 1.370778, 35
mcfe, 24382, 0.028184, 2.098844, 1.205168, 36
mcfe, 24382, 0.028184, 2.383722, 1.334165, 37
mcfe, 24382, 0.028184, 2.029484, 1.196215, 38
mcfe, 24382, 0.028184, 1.970581, 1.167336, 39
mcfe, 24382, 0.028184, 2.215551, 1.297483, 40
olm1000, 3996, 0.004028, 0.916633, 0.402556, 1
olm1000, 3996, 0.004028, 1.355901, 0.633284, 2
olm1000, 3996, 0.004028, 0.648445, 0.408120, 3
olm1000, 3996, 0.004028, 0.731548, 0.524294, 4
olm1000, 3996, 0.004028, 1.203197, 0.609824, 5
olm1000, 3996, 0.004028, 1.036388, 0.523978, 6
olm1000, 3996, 0.004028, 0.945122, 0.486020, 7
olm1000, 3996, 0.004028, 0.963203, 0.470056, 8
olm1000, 3996, 0.004028, 0.931855, 0.490090, 9
olm1000, 3996, 0.004028, 0.721020, 0.366896, 10
olm1000, 3996, 0.004028, 0.648105, 0.324531, 11
olm1000, 3996, 0.004028, 0.686983, 0.304990, 12
olm1000, 3996, 0.004028, 0.663891, 0.296849, 13
olm1000, 3996, 0.004028, 0.593428, 0.261522, 14
olm1000, 3996, 0.004028, 0.704447, 0.338214, 15
olm1000, 3996, 0.004028, 0.685230, 0.287590, 16
olm1000, 3996, 0.004028, 0.640572, 0.276316, 17
olm1000, 3996, 0.004028, 0.499060, 0.249491, 18
olm1000, 3996, 0.004028, 0.604550, 0.271328, 19
olm1000, 3996, 0.004028, 0.582630, 0.222229, 20
olm1000, 3996, 0.004028, 0.519083, 0.236176, 21
olm1000, 3996, 0.004028, 0.530088, 0.239465, 22
olm1000, 3996, 0.004028, 0.369699, 0.195387, 23
olm1000, 3996, 0.004028, 0.492517, 0.215840, 24
olm1000, 3996, 0.004028, 0.354096, 0.186865, 25
olm1000, 3996, 0.004028, 0.459998, 0.223082, 26
olm1000, 3996, 0.004028, 0.467158, 0.211847, 27
olm1000, 3996, 0.004028, 0.351586, 0.166439, 28
olm1000, 3996, 0.004028, 0.335179, 0.168642, 29
olm1000, 3996, 0.004028, 0.432737, 0.192600, 30
olm1000, 3996, 0.004028, 0.397255, 0.188436, 31
olm1000, 3996, 0.004028, 0.396153, 0.178349, 32
olm1000, 3996, 0.004028, 0.400353, 0.182025, 33
olm1000, 3996, 0.004028, 0.381614, 0.184936, 34
olm1000, 3996, 0.004028, 0.303893, 0.160557, 35
olm1000, 3996, 0.004028, 0.380595, 0.179884, 36
olm1000, 3996, 0.004028, 0.298396, 0.154428, 37
olm1000, 3996, 0.004028, 0.352131, 0.171830, 38
olm1000, 3996, 0.004028, 0.352951, 0.162894, 39
olm1000, 3996, 0.004028, 0.304050, 0.153782, 40
adder_dcop_32, 11246, 0.018228, 0.998392, 0.274930, 1
adder_dcop_32, 11246, 0.018228, 2.138572, 0.415241, 2
adder_dcop_32, 11246, 0.018228, 1.267505, 0.389844, 3
adder_dcop_32, 11246, 0.018228, 2.740529, 0.514868, 4
adder_dcop_32, 11246, 0.018228, 3.040393, 0.536525, 5
adder_dcop_32, 11246, 0.018228, 3.283790, 0.563199, 6
adder_dcop_32, 11246, 0.018228, 3.866110, 0.547667, 7
adder_dcop_32, 11246, 0.018228, 3.560491, 0.580724, 8
adder_dcop_32, 11246, 0.018228, 3.380084, 0.563339, 9
adder_dcop_32, 11246, 0.018228, 3.160786, 0.569921, 10
adder_dcop_32, 11246, 0.018228, 3.449834, 0.548387, 11
adder_dcop_32, 11246, 0.018228, 3.211679, 0.550350, 12
adder_dcop_32, 11246, 0.018228, 2.594911, 0.524351, 13
adder_dcop_32, 11246, 0.018228, 2.432930, 0.473149, 14
adder_dcop_32, 11246, 0.018228, 2.125105, 0.457614, 15
adder_dcop_32, 11246, 0.018228, 2.366529, 0.469818, 16
adder_dcop_32, 11246, 0.018228, 2.192381, 0.440541, 17
adder_dcop_32, 11246, 0.018228, 2.076187, 0.441388, 18
adder_dcop_32, 11246, 0.018228, 2.017246, 0.433869, 19
adder_dcop_32, 11246, 0.018228, 1.781461, 0.402548, 20
adder_dcop_32, 11246, 0.018228, 1.677786, 0.389687, 21
adder_dcop_32, 11246, 0.018228, 2.051139, 0.392764, 22
adder_dcop_32, 11246, 0.018228, 2.089118, 0.432511, 23
adder_dcop_32, 11246, 0.018228, 1.613794, 0.389267, 24
adder_dcop_32, 11246, 0.018228, 1.949430, 0.380598, 25
adder_dcop_32, 11246, 0.018228, 1.496739, 0.339993, 26
adder_dcop_32, 11246, 0.018228, 1.529537, 0.350292, 27
adder_dcop_32, 11246, 0.018228, 1.553144, 0.353597, 28
adder_dcop_32, 11246, 0.018228, 1.775965, 0.329895, 29
adder_dcop_32, 11246, 0.018228, 1.528173, 0.337315, 30
adder_dcop_32, 11246, 0.018228, 1.496588, 0.304642, 31
adder_dcop_32, 11246, 0.018228, 1.543401, 0.301683, 32
adder_dcop_32, 11246, 0.018228, 1.407411, 0.286483, 33
adder_dcop_32, 11246, 0.018228, 1.748482, 0.297707, 34
adder_dcop_32, 11246, 0.018228, 1.706553, 0.310282, 35
adder_dcop_32, 11246, 0.018228, 1.392447, 0.273825, 36
adder_dcop_32, 11246, 0.018228, 1.547236, 0.285735, 37
adder_dcop_32, 11246, 0.018228, 1.217199, 0.272560, 38
adder_dcop_32, 11246, 0.018228, 1.355446, 0.256624, 39
adder_dcop_32, 11246, 0.018228, 1.338616, 0.260343, 40
west2021, 7353, 0.007866, 0.957291, 0.252246, 1
west2021, 7353, 0.007866, 1.588898, 0.458116, 2
west2021, 7353, 0.007866, 0.807340, 0.427252, 3
west2021, 7353, 0.007866, 1.604031, 0.610427, 4
west2021, 7353, 0.007866, 1.613183, 0.599157, 5
west2021, 7353, 0.007866, 1.632768, 0.703663, 6
west2021, 7353, 0.007866, 1.672884, 0.703555, 7
west2021, 7353, 0.007866, 1.471846, 0.656996, 8
west2021, 7353, 0.007866, 1.381671, 0.581141, 9
west2021, 7353, 0.007866, 1.517604, 0.660555, 10
west2021, 7353, 0.007866, 1.350461, 0.644349, 11
west2021, 7353, 0.007866, 1.321540, 0.561592, 12
west2021, 7353, 0.007866, 1.329486, 0.556001, 13
west2021, 7353, 0.007866, 1.044013, 0.444070, 14
west2021, 7353, 0.007866, 0.951379, 0.397504, 15
west2021, 7353, 0.007866, 0.783231, 0.379706, 16
west2021, 7353, 0.007866, 0.868812, 0.361914, 17
west2021, 7353, 0.007866, 0.777999, 0.347228, 18
west2021, 7353, 0.007866, 0.874369, 0.324376, 19
west2021, 7353, 0.007866, 0.735825, 0.334635, 20
west2021, 7353, 0.007866, 0.745448, 0.309899, 21
west2021, 7353, 0.007866, 0.938274, 0.376284, 22
west2021, 7353, 0.007866, 0.970856, 0.353767, 23
west2021, 7353, 0.007866, 0.711703, 0.304231, 24
west2021, 7353, 0.007866, 0.940683, 0.355078, 25
west2021, 7353, 0.007866, 0.650443, 0.280708, 26
west2021, 7353, 0.007866, 0.686406, 0.285838, 27
west2021, 7353, 0.007866, 0.689292, 0.282617, 28
west2021, 7353, 0.007866, 0.829134, 0.317794, 29
west2021, 7353, 0.007866, 0.620479, 0.262625, 30
west2021, 7353, 0.007866, 0.639853, 0.258971, 31
west2021, 7353, 0.007866, 0.607755, 0.255543, 32
west2021, 7353, 0.007866, 0.603800, 0.253967, 33
west2021, 7353, 0.007866, 0.753124, 0.283596, 34
west2021, 7353, 0.007866, 0.704573, 0.261017, 35
west2021, 7353, 0.007866, 0.579838, 0.243798, 36
west2021, 7353, 0.007866, 0.694737, 0.281385, 37
west2021, 7353, 0.007866, 0.552204, 0.229824, 38
west2021, 7353, 0.007866, 0.551265, 0.236789, 39
west2021, 7353, 0.007866, 0.566577, 0.229355, 40
cavity10, 76367, 0.073810, 0.973739, 0.335198, 1
cavity10, 76367, 0.073810, 1.740898, 0.733910, 2
cavity10, 76367, 0.073810, 2.567180, 1.005820, 3
cavity10, 76367, 0.073810, 3.235382, 1.286652, 4
cavity10, 76367, 0.073810, 3.894118, 1.476383, 5
cavity10, 76367, 0.073810, 4.281939, 1.765954, 6
cavity10, 76367, 0.073810, 4.742398, 2.087069, 7
cavity10, 76367, 0.073810, 5.212793, 2.232118, 8
cavity10, 76367, 0.073810, 5.508413, 2.380156, 9
cavity10, 76367, 0.073810, 5.655312, 2.575180, 10
cavity10, 76367, 0.073810, 5.979655, 2.663327, 11
cavity10, 76367, 0.073810, 5.896559, 2.691884, 12
cavity10, 76367, 0.073810, 6.211282, 2.729386, 13
cavity10, 76367, 0.073810, 5.742231, 2.776729, 14
cavity10, 76367, 0.073810, 5.583693, 2.760891, 15
cavity10, 76367, 0.073810, 5.634095, 2.760461, 16
cavity10, 76367, 0.073810, 6.047758, 2.850473, 17
cavity10, 76367, 0.073810, 5.416775, 2.608777, 18
cavity10, 76367, 0.073810, 5.872974, 2.645173, 19
cavity10, 76367, 0.073810, 5.371453, 2.545742, 20
cavity10, 76367, 0.073810, 5.134726, 2.480946, 21
cavity10, 76367, 0.073810, 5.750940, 2.916195, 22
cavity10, 76367, 0.073810, 5.213779, 2.681993, 23
cavity10, 76367, 0.073810, 5.233455, 2.463167, 24
cavity10, 76367, 0.073810, 6.009535, 2.912666, 25
cavity10, 76367, 0.073810, 5.253803, 2.547653, 26
cavity10, 76367, 0.073810, 4.829596, 2.464766, 27
cavity10, 76367, 0.073810, 5.434334, 2.566210, 28
cavity10, 76367, 0.073810, 5.476799, 2.846043, 29
cavity10, 76367, 0.073810, 4.733391, 2.411862, 30
cavity10, 76367, 0.073810, 4.616250, 2.406468, 31
cavity10, 76367, 0.073810, 4.742611, 2.368451, 32
cavity10, 76367, 0.073810, 4.493783, 2.355495, 33
cavity10, 76367, 0.073810, 5.260612, 2.555088, 34
cavity10, 76367, 0.073810, 4.816761, 2.651142, 35
cavity10, 76367, 0.073810, 4.334663, 2.194083, 36
cavity10, 76367, 0.073810, 5.116783, 2.574648, 37
cavity10, 76367, 0.073810, 4.286154, 2.151910, 38
cavity10, 76367, 0.073810, 4.074181, 2.132127, 39
cavity10, 76367, 0.073810, 3.814678, 2.166555, 40
rdist2, 56934, 0.052062, 0.989730, 0.215346, 1
rdist2, 56934, 0.052062, 1.785313, 0.431210, 2
rdist2, 56934, 0.052062, 2.640218, 0.690257, 3
rdist2, 56934, 0.052062, 3.145619, 0.836187, 4
rdist2, 56934, 0.052062, 3.513871, 1.010707, 5
rdist2, 56934, 0.052062, 4.299519, 1.221787, 6
rdist2, 56934, 0.052062, 4.661277, 1.273195, 7
rdist2, 56934, 0.052062, 4.624366, 1.437918, 8
rdist2, 56934, 0.052062, 4.914693, 1.579968, 9
rdist2, 56934, 0.052062, 5.421907, 1.740907, 10
rdist2, 56934, 0.052062, 5.632749, 1.754938, 11
rdist2, 56934, 0.052062, 5.324914, 1.935312, 12
rdist2, 56934, 0.052062, 5.749101, 1.910319, 13
rdist2, 56934, 0.052062, 5.813009, 1.883619, 14
rdist2, 56934, 0.052062, 5.046077, 1.880680, 15
rdist2, 56934, 0.052062, 4.302887, 1.846630, 16
rdist2, 56934, 0.052062, 5.123522, 1.824646, 17
rdist2, 56934, 0.052062, 5.321835, 1.863669, 18
rdist2, 56934, 0.052062, 5.317810, 1.824067, 19
rdist2, 56934, 0.052062, 4.692531, 1.726410, 20
rdist2, 56934, 0.052062, 4.302249, 1.792318, 21
rdist2, 56934, 0.052062, 4.000182, 1.661083, 22
rdist2, 56934, 0.052062, 4.507360, 1.927935, 23
rdist2, 56934, 0.052062, 3.887383, 1.694236, 24
rdist2, 56934, 0.052062, 4.679098, 1.808769, 25
rdist2, 56934, 0.052062, 3.819617, 1.656257, 26
rdist2, 56934, 0.052062, 3.833355, 1.639763, 27
rdist2, 56934, 0.052062, 4.434955, 1.796967, 28
rdist2, 56934, 0.052062, 4.410732, 1.795484, 29
rdist2, 56934, 0.052062, 3.513529, 1.626470, 30
rdist2, 56934, 0.052062, 3.705117, 1.588390, 31
rdist2, 56934, 0.052062, 3.799871, 1.577187, 32
rdist2, 56934, 0.052062, 3.491976, 1.587616, 33
rdist2, 56934, 0.052062, 3.694648, 1.476876, 34
rdist2, 56934, 0.052062, 4.397936, 1.776101, 35
rdist2, 56934, 0.052062, 3.625130, 1.550790, 36
rdist2, 56934, 0.052062, 4.087335, 1.717369, 37
rdist2, 56934, 0.052062, 3.438969, 1.417590, 38
rdist2, 56934, 0.052062, 3.200705, 1.488439, 39
rdist2, 56934, 0.052062, 3.709813, 1.533293, 40
cant, 4007383, 4.683480, 1.002975, 0.448817, 1
cant, 4007383, 4.683480, 1.960757, 0.731540, 2
cant, 4007383, 4.683480, 2.649767, 0.999118, 3
cant, 4007383, 4.683480, 3.314589, 1.356053, 4
cant, 4007383, 4.683480, 3.868441, 1.589086, 5
cant, 4007383, 4.683480, 4.809897, 1.861414, 6
cant, 4007383, 4.683480, 5.437543, 1.995032, 7
cant, 4007383, 4.683480, 6.160656, 2.230614, 8
cant, 4007383, 4.683480, 6.995903, 2.383141, 9
cant, 4007383, 4.683480, 7.596040, 2.583600, 10
cant, 4007383, 4.683480, 8.080455, 2.568832, 11
cant, 4007383, 4.683480, 9.047695, 2.707982, 12
cant, 4007383, 4.683480, 9.463366, 2.714655, 13
cant, 4007383, 4.683480, 10.293945, 2.792078, 14
cant, 4007383, 4.683480, 10.231092, 2.808423, 15
cant, 4007383, 4.683480, 11.124747, 2.891792, 16
cant, 4007383, 4.683480, 12.187233, 2.972180, 17
cant, 4007383, 4.683480, 12.707207, 3.084168, 18
cant, 4007383, 4.683480, 13.208967, 3.007780, 19
cant, 4007383, 4.683480, 14.281514, 3.147697, 20
cant, 4007383, 4.683480, 11.183377, 3.018655, 21
cant, 4007383, 4.683480, 10.458893, 2.909374, 22
cant, 4007383, 4.683480, 11.947044, 2.956763, 23
cant, 4007383, 4.683480, 12.339839, 2.985836, 24
cant, 4007383, 4.683480, 12.902808, 3.013510, 25
cant, 4007383, 4.683480, 13.222061, 2.972194, 26
cant, 4007383, 4.683480, 13.110359, 3.082902, 27
cant, 4007383, 4.683480, 13.945111, 3.048217, 28
cant, 4007383, 4.683480, 13.959287, 3.116253, 29
cant, 4007383, 4.683480, 14.446653, 3.078403, 30
cant, 4007383, 4.683480, 14.438687, 3.086885, 31
cant, 4007383, 4.683480, 15.233282, 3.084097, 32
cant, 4007383, 4.683480, 14.613607, 3.150453, 33
cant, 4007383, 4.683480, 13.555383, 3.121769, 34
cant, 4007383, 4.683480, 15.076597, 3.154684, 35
cant, 4007383, 4.683480, 16.046084, 3.155798, 36
cant, 4007383, 4.683480, 15.143271, 3.109064, 37
cant, 4007383, 4.683480, 15.438589, 3.174285, 38
cant, 4007383, 4.683480, 15.156397, 5.256599, 39
cant, 4007383, 4.683480, 13.971212, 5.294773, 40
olafu, 1015156, 1.083207, 1.008139, 0.506634, 1
olafu, 1015156, 1.083207, 1.950766, 0.988304, 2
olafu, 1015156, 1.083207, 2.863353, 1.504076, 3
olafu, 1015156, 1.083207, 3.734912, 2.022742, 4
olafu, 1015156, 1.083207, 4.512542, 2.525293, 5
olafu, 1015156, 1.083207, 5.417425, 2.991686, 6
olafu, 1015156, 1.083207, 6.276796, 3.536362, 7
olafu, 1015156, 1.083207, 7.080204, 3.930639, 8
olafu, 1015156, 1.083207, 7.927337, 4.467625, 9
olafu, 1015156, 1.083207, 8.728143, 4.920494, 10
olafu, 1015156, 1.083207, 9.574403, 5.287228, 11
olafu, 1015156, 1.083207, 10.264975, 5.772147, 12
olafu, 1015156, 1.083207, 10.748208, 6.133901, 13
olafu, 1015156, 1.083207, 11.943395, 6.506528, 14
olafu, 1015156, 1.083207, 11.969978, 6.756778, 15
olafu, 1015156, 1.083207, 12.685522, 7.002136, 16
olafu, 1015156, 1.083207, 13.466379, 7.219891, 17
olafu, 1015156, 1.083207, 13.847871, 7.454566, 18
olafu, 1015156, 1.083207, 14.702330, 7.711326, 19
olafu, 1015156, 1.083207, 15.346971, 8.035479, 20
olafu, 1015156, 1.083207, 12.880430, 7.235497, 21
olafu, 1015156, 1.083207, 13.109974, 7.492292, 22
olafu, 1015156, 1.083207, 13.632777, 7.370390, 23
olafu, 1015156, 1.083207, 13.890105, 7.313190, 24
olafu, 1015156, 1.083207, 14.520110, 7.729584, 25
olafu, 1015156, 1.083207, 13.781797, 7.748055, 26
olafu, 1015156, 1.083207, 15.131970, 7.660099, 27
olafu, 1015156, 1.083207, 15.390333, 7.896862, 28
olafu, 1015156, 1.083207, 16.105627, 8.072370, 29
olafu, 1015156, 1.083207, 16.204708, 8.081786, 30
olafu, 1015156, 1.083207, 16.768975, 8.330923, 31
olafu, 1015156, 1.083207, 16.894062, 8.342172, 32
olafu, 1015156, 1.083207, 17.262720, 8.210884, 33
olafu, 1015156, 1.083207, 18.102325, 8.605602, 34
olafu, 1015156, 1.083207, 18.877194, 8.635179, 35
olafu, 1015156, 1.083207, 18.084677, 7.944342, 36
olafu, 1015156, 1.083207, 18.443900, 8.725489, 37
olafu, 1015156, 1.083207, 18.938146, 8.317870, 38
olafu, 1015156, 1.083207, 18.984576, 8.418300, 39
olafu, 1015156, 1.083207, 19.580453, 8.303355, 40
Cube_Coup_dt0, 127206144, 145.536963, 0.999109, 0.462893, 1
Cube_Coup_dt0, 127206144, 145.536963, 1.931905, 0.907934, 2
Cube_Coup_dt0, 127206144, 145.536963, 2.325538, 1.037801, 3
Cube_Coup_dt0, 127206144, 145.536963, 2.547740, 1.383260, 4
Cube_Coup_dt0, 127206144, 145.536963, 4.295905, 1.564597, 5
Cube_Coup_dt0, 127206144, 145.536963, 4.060432, 1.621947, 6
Cube_Coup_dt0, 127206144, 145.536963, 4.491657, 1.763491, 7
Cube_Coup_dt0, 127206144, 145.536963, 5.071207, 1.891593, 8
Cube_Coup_dt0, 127206144, 145.536963, 5.062128, 1.899223, 9
Cube_Coup_dt0, 127206144, 145.536963, 5.333002, 2.101811, 10
Cube_Coup_dt0, 127206144, 145.536963, 5.386503, 2.044102, 11
Cube_Coup_dt0, 127206144, 145.536963, 5.562063, 2.047845, 12
Cube_Coup_dt0, 127206144, 145.536963, 5.567546, 2.108562, 13
Cube_Coup_dt0, 127206144, 145.536963, 4.929217, 2.089168, 14
Cube_Coup_dt0, 127206144, 145.536963, 5.085749, 2.146624, 15
Cube_Coup_dt0, 127206144, 145.536963, 5.065313, 2.078038, 16
Cube_Coup_dt0, 127206144, 145.536963, 4.592910, 2.159448, 17
Cube_Coup_dt0, 127206144, 145.536963, 4.593762, 2.096318, 18
Cube_Coup_dt0, 127206144, 145.536963, 4.298450, 2.131396, 19
Cube_Coup_dt0, 127206144, 145.536963, 4.792688, 2.143909, 20
Cube_Coup_dt0, 127206144, 145.536963, 4.356006, 2.122449, 21
Cube_Coup_dt0, 127206144, 145.536963, 4.129560, 2.152180, 22
Cube_Coup_dt0, 127206144, 145.536963, 4.151857, 2.142924, 23
Cube_Coup_dt0, 127206144, 145.536963, 4.327247, 2.031636, 24
Cube_Coup_dt0, 127206144, 145.536963, 4.402118, 2.061382, 25
Cube_Coup_dt0, 127206144, 145.536963, 4.330189, 2.077516, 26
Cube_Coup_dt0, 127206144, 145.536963, 4.391840, 2.088609, 27
Cube_Coup_dt0, 127206144, 145.536963, 4.342850, 2.051121, 28
Cube_Coup_dt0, 127206144, 145.536963, 4.464140, 2.080843, 29
Cube_Coup_dt0, 127206144, 145.536963, 4.537729, 2.088797, 30
Cube_Coup_dt0, 127206144, 145.536963, 4.567008, 2.099848, 31
Cube_Coup_dt0, 127206144, 145.536963, 4.430746, 2.047373, 32
Cube_Coup_dt0, 127206144, 145.536963, 4.407490, 2.149169, 33
Cube_Coup_dt0, 127206144, 145.536963, 4.432740, 2.159350, 34
Cube_Coup_dt0, 127206144, 145.536963, 4.097873, 2.122805, 35
Cube_Coup_dt0, 127206144, 145.536963, 4.132305, 2.111522, 36
Cube_Coup_dt0, 127206144, 145.536963, 4.035872, 2.095314, 37
Cube_Coup_dt0, 127206144, 145.536963, 4.494509, 2.147398, 38
Cube_Coup_dt0, 127206144, 145.536963, 4.523862, 2.150416, 39
Cube_Coup_dt0, 127206144, 145.536963, 4.547736, 2.113970, 40
ML_Laplace, 27689972, 32.037499, 1.000410, 0.485074, 1
ML_Laplace, 27689972, 32.037499, 1.884516, 0.927254, 2
ML_Laplace, 27689972, 32.037499, 2.420592, 1.114342, 3
ML_Laplace, 27689972, 32.037499, 2.777124, 1.464790, 4
ML_Laplace, 27689972, 32.037499, 2.985612, 1.622704, 5
ML_Laplace, 27689972, 32.037499, 3.102176, 1.738357, 6
ML_Laplace, 27689972, 32.037499, 3.657286, 1.946657, 7
ML_Laplace, 27689972, 32.037499, 3.715822, 1.997532, 8
ML_Laplace, 27689972, 32.037499, 5.763105, 2.105575, 9
ML_Laplace, 27689972, 32.037499, 5.943680, 2.150982, 10
ML_Laplace, 27689972, 32.037499, 6.235212, 2.138748, 11
ML_Laplace, 27689972, 32.037499, 6.216432, 2.235860, 12
ML_Laplace, 27689972, 32.037499, 6.264923, 2.257051, 13
